SEP=;
type;keyword;lemma;pos;relevance
word;worthwhile;worthwhile;null;0.6966758225283551
word;differently;differently;null;0.696515593267657
word;bookkeeping;bookkeeping;null;0.696300691850872
word;shortcoming;shortcoming;null;0.6959376483549848
word;acknowledge;acknowledge;null;0.6957984533101743
word;logarithm;logarithm;null;0.6957830578326346
word;viral;viral;null;0.6954552694470261
word;met;meet;null;0.6952628918662963
word;contractor;contractor;null;0.6949364358305075
word;spanning;span;null;0.6941792605513195
word;endowed;endow;null;0.6932053494855932
word;severe;severe;null;0.6900696266387887
word;revoked;revoke;null;0.6899617173435622
word;drastically;drastically;null;0.6883100598123387
word;laboratory;laboratory;null;0.6880735699301812
word;transact;transact;null;0.6879262910986537
word;knowledgeable;knowledgeable;null;0.6877152355259019
word;hand;hand;null;0.6868856832841503
word;versa;versa;null;0.6867900019294999
word;heavily;heavily;null;0.6866346214103646
word;immaterial;immaterial;null;0.6864473144179585
word;coexist;coexist;null;0.6853842555975713
word;turn;turn;null;0.685352475030091
word;rapid;rapid;null;0.6849022933649309
word;weak;weak;null;0.684381465313368
word;corporations;corporation;null;0.6840287061596794
word;care;care;null;0.6836315427628485
word;looking;look;null;0.6835327029744985
word;ingredients;ingredient;null;0.6830622558739358
word;schema;schema;null;0.6829848239153652
word;warranty;warranty;null;0.6829442041170377
word;institutional;institutional;null;0.682765785748121
word;reinforces;reinforce;null;0.6822984543973599
word;arithmetic;arithmetic;null;0.6822322128398127
word;reinforcement;reinforcement;null;0.6821087729228962
word;restructure;restructure;null;0.6809782559870845
word;computerized;computerize;null;0.6808443898195279
word;wireless;wireless;null;0.6806898380017833
word;adequate;adequate;null;0.6805625864601491
word;experimentation;experimentation;null;0.6803441901106606
word;life;life;null;0.6803178004964892
word;calibrated;calibrate;null;0.6798042163627998
word;capitalization;capitalization;null;0.6793915337514925
word;infinitely;infinitely;null;0.6793427802149151
word;evolving;evolve;null;0.6792511274665486
word;infinitesimal;infinitesimal;null;0.6786921434330341
word;feng;feng;null;0.6782086011951257
word;inadequate;inadequate;null;0.6779543232776536
word;moderately;moderately;null;0.6778972039002503
word;engineering;engineer;null;0.6778470499923268
word;decomposed;decompose;null;0.6768674433403372
word;anecdotal;anecdotal;null;0.676606732040663
word;route;route;null;0.6760513030051061
word;pair;pair;null;0.6754468301756904
word;causal;causal;null;0.6743148446832128
word;conceptual;conceptual;null;0.6741819811921641
word;judge;judge;null;0.6738020027117181
word;hierarchy;hierarchy;null;0.673631215678696
word;epidemic;epidemic;null;0.6733712477336183
word;table;table;null;0.6733101842403354
word;employers;employer;null;0.6728353215939266
word;dollars;dollar;null;0.6727197713549455
word;establishment;establishment;null;0.6724442571161621
word;prototype;prototype;null;0.672169995527243
word;excellent;excellent;null;0.6718050366190897
word;manually;manually;null;0.6703833557427925
word;disposal;disposal;null;0.6703471133260148
word;manager;manager;null;0.6702071895137428
word;interchangeably;interchangeably;null;0.6686905015078374
word;necessity;necessity;null;0.667902252058341
word;productive;productive;null;0.6671475933358363
word;historically;historically;null;0.6665690704051908
word;corporate;corporate;null;0.6660745930170505
word;intelligent;intelligent;null;0.6660693063864863
word;earn;earn;null;0.6653890817628257
word;array;array;null;0.665074180549152
word;loyalty;loyalty;null;0.662772612062637
word;menu;menu;null;0.6621118932140116
word;exponent;exponent;null;0.6620435881275745
word;distance;distance;null;0.6608747493441076
word;linkage;linkage;null;0.6595257893881092
word;regularly;regularly;null;0.6594358037453427
word;exploring;explore;null;0.6593611656715203
word;entitles;entitle;null;0.6582984071615832
word;totally;totally;null;0.6582652027264976
word;assures;assure;null;0.6581451754591507
word;aggressiveness;aggressiveness;null;0.6577224115055169
word;invalid;invalid;null;0.657314512332657
word;interchangeable;interchangeable;null;0.6571477526665572
word;return;return;null;0.6571409076401084
word;dictatorial;dictatorial;null;0.6566761290463669
word;notably;notably;null;0.6565603445751441
word;react;react;null;0.6557761344117079
word;extraction;extraction;null;0.6557347608941869
word;kidneys;kidney;null;0.6554766792649133
word;learner;learner;null;0.6554392908458645
word;association;association;null;0.6540702733296926
word;operationally;operationally;null;0.654068592566806
word;multilateral;multilateral;null;0.6537473429749061
word;card;card;null;0.6535965126731289
word;mass;mass;null;0.6527936833274165
word;premises;premise;null;0.6523763171677855
word;portfolio;portfolio;null;0.6507377413780302
word;latency;latency;null;0.648945315046399
word;inductively;inductively;null;0.6486645848425222
word;appreciated;appreciate;null;0.6486051190962816
word;spent;spend;null;0.6481728237214838
word;later;late;null;0.6476020450951601
word;isolation;isolation;null;0.6474814828443891
word;speculation;speculation;null;0.646908240836658
word;detect;detect;null;0.6464634757229311
word;interdependence;interdependence;null;0.6457934838998683
word;identifier;identifier;null;0.6456882438413655
word;imprecise;imprecise;null;0.6455709063360495
word;donate;donate;null;0.6455385673118972
word;exactness;exactness;null;0.6454560562083079
word;parent;parent;null;0.6453093816488358
word;equating;equate;null;0.6440198418690493
word;centralization;centralization;null;0.642634100935847
word;notable;notable;null;0.6425304787481723
word;redundant;redundant;null;0.6425181513768695
word;successive;successive;null;0.6420533241855251
word;tolerate;tolerate;null;0.6411006738424408
word;taxonomy;taxonomy;null;0.6402831783005061
word;inertia;inertia;null;0.6397092320045196
word;physical;physical;null;0.6396879862109238
word;consulting;consult;null;0.6393473820543109
word;inverted;invert;null;0.6379575420764783
word;problematic;problematic;null;0.6373162645896154
word;scientific;scientific;null;0.6369321467705543
word;terminal;terminal;null;0.6359604298923559
word;regularity;regularity;null;0.6358410959937786
word;signifying;signify;null;0.6357821109842903
word;attaching;attach;null;0.6346075335206464
word;widespread;widespread;null;0.6344787581879601
word;abbreviations;abbreviation;null;0.6344046614452006
word;tension;tension;null;0.6337922942369069
word;convey;convey;null;0.6337694485233286
word;contractual;contractual;null;0.6334266079067377
word;reached;reach;null;0.6333888782506801
word;protective;protective;null;0.633015586854612
word;triangulation;triangulation;null;0.6324469503792236
word;slight;slight;null;0.6323566129521632
word;cover;cover;null;0.631879218840682
word;continuation;continuation;null;0.6307320451325511
word;defer;defer;null;0.6306305554976149
word;favorably;favorably;null;0.6297039298897973
word;monotone;monotone;null;0.629085945050709
word;carefully;carefully;null;0.6286831957387599
word;soundness;soundness;null;0.6277618651938484
word;veto;veto;null;0.6276030973929063
word;math;math;null;0.6269694669404616
word;freely;freely;null;0.6267085062156822
word;ineffective;ineffective;null;0.6265329702373499
word;duality;duality;null;0.6264018633831092
word;artificially;artificially;null;0.6259874660049412
word;medical;medical;null;0.6255209780913957
word;unavoidable;unavoidable;null;0.624933202842463
word;credible;credible;null;0.6247595851572141
word;bilingual;bilingual;null;0.624607031593472
word;creation;creation;null;0.6234267091577372
word;temporal;temporal;null;0.6233002413275569
word;official;official;null;0.6220947726839786
word;unacceptable;unacceptable;null;0.6214785192856845
word;listings;listing;null;0.6214732994651372
word;informative;informative;null;0.621325792485866
word;regulatory;regulatory;null;0.6206883925519378
word;collaboration;collaboration;null;0.61999217097207
word;follower;follower;null;0.6198990180604084
word;appropriateness;appropriateness;null;0.6189260717288448
word;owner;owner;null;0.6186330401062426
word;modest;modest;null;0.6185899713303566
word;informal;informal;null;0.6184645189205367
word;department;department;null;0.6182510148786436
word;geometry;geometry;null;0.6169713428076288
word;liu;liu;null;0.6168475037772887
word;subdividing;subdivide;null;0.6163346006357052
word;pointer;pointer;null;0.6159982309492174
word;neural;neural;null;0.61552290893715
word;saturation;saturation;null;0.6151836856032098
word;plays;play;null;0.6151699941601695
word;illegal;illegal;null;0.6149514330183524
word;lin;lin;null;0.6145083627418306
word;extra;extra;null;0.6141626483697572
word;incompatibilities;incompatibility;null;0.6141260736439889
word;embodies;embody;null;0.6133200078944396
word;postulate;postulate;null;0.6129264591990943
word;concretely;concretely;null;0.6127091188968574
word;oriented;orient;null;0.61250403924949
word;restate;restate;null;0.6119102949237778
word;emergence;emergence;null;0.6112404402444598
word;color;color;null;0.6107982389041867
word;screening;screen;null;0.6097425765701499
word;barbell;barbell;null;0.6095113521509192
word;quarterly;quarterly;null;0.6092446371353449
word;clarify;clarify;null;0.6088475706144556
word;accompanies;accompany;null;0.6085690008599222
word;frugal;frugal;null;0.6084986057656117
word;generator;generator;null;0.6083083271279084
word;subjectively;subjectively;null;0.6079833752077939
word;emerge;emerge;null;0.6078920224137565
word;win;win;null;0.6072517022931354
word;survival;survival;null;0.6070064853060495
word;circular;circular;null;0.6069337270261292
word;neutrality;neutrality;null;0.6052999130212696
word;disconnected;disconnect;null;0.6051580954001574
word;conventions;convention;null;0.605097165666132
word;lends;lend;null;0.6049360451221582
word;confusion;confusion;null;0.6046530418780229
word;search;search;null;0.604046532653101
word;occupy;occupy;null;0.6035613206099271
word;holdings;holding;null;0.6034101922042415
word;patron;patron;null;0.6033860524386802
word;cultural;cultural;null;0.6023057077450313
word;breach;breach;null;0.6019488715027185
word;selfish;selfish;null;0.6016019987458431
word;lesser;lesser;null;0.6006256789900384
word;unreasonable;unreasonable;null;0.6004010062770422
word;amenable;amenable;null;0.598165885158614
word;reproducing;reproduce;null;0.5980359870856801
word;auctions;auction;null;0.5979311508196834
word;overstating;overstate;null;0.5965717236955773
word;load;load;null;0.5961729518241133
word;superficially;superficially;null;0.59606567406142
word;volunteer;volunteer;null;0.5959187198135865
word;deliberately;deliberately;null;0.5958845507020228
word;positively;positively;null;0.5945158379353135
word;cutting;cut;null;0.5944006017852146
word;ease;ease;null;0.5935297838575955
word;tolerant;tolerant;null;0.593404827903024
word;fairest;fair;null;0.5932496690786278
word;racetrack;racetrack;null;0.5928117731103064
word;roth;roth;null;0.5922922163696481
word;employment;employment;null;0.5921155209232353
word;steiner;steiner;null;0.592035162973455
word;mechanics;mechanic;null;0.5919463733216251
word;nearly;nearly;null;0.5917015194784256
word;audio;audio;null;0.5915577728681242
word;hybrid;hybrid;null;0.5912668333312179
word;applicants;applicant;null;0.5910429772686153
word;things;thing;null;0.590545545031292
word;rapidly;rapidly;null;0.59031969969453
word;discontinued;discontinue;null;0.5902682829828453
word;cutoff;cutoff;null;0.589642224612706
word;exploration;exploration;null;0.5880307320794046
word;diversity;diversity;null;0.5872277274707338
word;truly;truly;null;0.5871487250002078
word;originating;originate;null;0.5868523980254855
word;interactive;interactive;null;0.5864659694127393
word;promising;promise;null;0.5861082866438525
word;originally;originally;null;0.5860840932566849
word;traffic;traffic;null;0.5860379692644512
word;publishers;publisher;null;0.5855991221200819
word;caution;caution;null;0.5849357669768903
word;concisely;concisely;null;0.5847013900466469
word;gadget;gadget;null;0.5846673364651807
word;expansion;expansion;null;0.584572332541632
word;runoff;runoff;null;0.5840566878774842
word;recognizable;recognizable;null;0.5838300415044757
word;discriminatory;discriminatory;null;0.5827543903278185
word;contend;contend;null;0.5817881999848747
word;salient;salient;null;0.5813607052335823
word;seminar;seminar;null;0.5812670222013561
word;attributable;attributable;null;0.580378867281163
word;reconstructed;reconstruct;null;0.5802874010479875
word;ask;ask;null;0.5801550149154749
word;packaging;package;null;0.5799833178868431
word;supposedly;supposedly;null;0.5794546489287129
word;witnesses;witness;null;0.5793645646706541
word;prime;prime;null;0.5790727913533423
